symbol,price,trailingPE,forwardPE,pegRatio,priceToSales,priceToBook,enterpriseToEbitda,enterpriseToRevenue,priceToCash,profitMargins,grossMargins,operatingMargins,returnOnAssets,returnOnEquity,totalCashPerShare,bookValue,totalDebt,debtToEquity,currentRatio,quickRatio,revenueGrowth,earningsGrowth,trailingEps,forwardEps,epsCurrentYear,dividendRate,dividendYield,payoutRatio,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,sharesOutstanding,floatShares,beta,rsi_14,sma20_dist,sma50_dist,sma200_dist,avgVolume,fiftyTwoWeekHigh,fiftyTwoWeekLow,perf_week,perf_month,perf_quarter,perf_half_y,perf_ytd,perf_3y,perf_5y,perf_10y,fullTimeEmployees,recommendationMean,target_52WeekChange
ADPT,17.78,,-29.918055,,10.739245,13.268657,-45.836,10.899,12.754662840746056,-0.31498,0.6508,0.1095,-0.09316,-0.37208998,1.394,1.34,213640992.0,104.596,3.376,3.108,1.024,,-0.52,-0.59429,-0.48571,,,0.0,0.02066,0.96849,3.26,0.0734,152665188.0,118083470.0,2.181,58.16165644410151,0.06066932148968813,0.0785431781234078,0.3967445952740072,2358932.0,20.76,6.255,0.11403508505657489,0.11613306085268188,0.02953095128651607,0.6933333333333335,0.1175361515098985,0.7586548569521493,-0.7268397449632397,-0.5588089246500725,619.0,1.5,1.6069365
ADUS,109.8,23.562233,15.998602,1.0765,1.5071063,1.9073097,13.472,1.571,19.64924838940587,0.06361,0.32656,0.09505,0.06868,0.085760005,5.588,57.568,202484992.0,19.285,1.662,1.519,0.25,0.127,4.66,6.8631,6.17081,,,0.0,0.02602,1.04135,4.1,0.045700002,18483271.0,17398076.0,0.917,45.324652284654995,-0.006869612099639538,-0.02788844621513949,-0.016218947730583844,175491.0,136.72,88.96,-0.02252293946242283,-0.03251385966364113,-0.06258001729103665,0.001002803866765389,0.030212029589279706,0.04214122403120228,-0.08826704540595216,4.757734753913015,6165.0,1.57143,-0.17154217
ADEA,19.17,29.49231,13.56448,,5.5257807,5.0727706,11.804,6.342,18.239771646051384,0.19318001,1.0,0.36872002,0.08467,0.18535,1.051,3.779,448140992.0,108.319,3.724,3.506,0.014,-0.529,0.65,1.41325,1.53375,0.2,1.05,0.3077,0.01824,0.97383004,4.44,0.0698,109510191.0,107174339.0,0.996,74.18400851495265,0.11554015908671579,0.3111278298338008,0.32495645683005725,896401.0,19.55,10.59,0.06796652842374387,0.47122029108658503,0.1589368998319816,0.3647999302567831,0.09044369073914978,0.8341841480121828,1.2742201469601437,1.6277482406904842,150.0,,0.48589337
ADNT,23.41,,7.6687217,0.1275,0.1308543,1.0492111,5.198,0.273,1.934231182351483,-0.01933,0.06811,0.03579,0.02984,-0.081420004,12.103,22.312,2659000064.0,123.216,1.121,0.805,0.035,-0.766,-3.39,3.05266,2.00417,,,0.0,0.01433,1.07469,6.25,0.1282,79151497.0,78040210.0,1.618,77.42072318647072,0.16647563370015148,0.18774607297966484,0.18381495874852402,1184177.0,26.16,10.04,0.14980350187699587,0.23470470097077611,0.014298096940416104,0.06167804126966278,0.22951674760209023,-0.44195471813479764,-0.33323840521102194,-0.513878035553622,65000.0,2.16667,0.37769997
ADMA,17.5,20.348837,18.617022,,8.547663,9.673853,24.983,8.949,67.82945736434108,0.4287,0.54708,0.38005,0.21761999,0.63174,0.258,1.809,83123000.0,19.278,7.128,3.524,0.12,-0.0,0.86,0.94,0.6,,,0.0,0.0257,0.94951,8.12,0.0979,237997765.0,233252090.0,0.464,41.19476700933715,-0.05817771537267148,-0.027226539483485027,-0.03390176713168198,3018508.0,25.67,13.5,-0.03154397921697162,-0.08711528793153762,0.2019230422838613,-0.0051165521209304565,-0.021252750481130848,4.116958950177489,7.495145867036964,1.9610829867724884,677.0,1.0,0.09921825
ADBE,304.09,18.198086,11.563325,0.862,5.427026,10.909842,13.297,5.343,19.22794815049004,0.29997,0.89268,0.36503,0.18221001,0.55426,15.815,27.873,6648000000.0,57.197,0.996,0.876,0.105,0.172,16.71,26.2978,23.46315,,,0.0,0.00212,0.86016,2.87,0.0296,418600000.0,415811550.0,1.526,25.28559886537836,-0.10519261210388943,-0.0938499561660459,-0.1547546199210125,3969911.0,465.7,301.4,-0.1030852042946758,-0.1259019023374382,-0.07636002231695742,-0.17017331185624326,-0.08763873046137863,-0.11699286924780267,-0.3361639693638363,2.409845245115472,,2.3,-0.28690886
ADSE,11.59,,14.061268,,15.360643,-37.285576,-23.561,14.647,17.094395280235986,-1.4894,-0.0641,-2.05392,-0.15991999,,0.678,-0.31084406,36871000.0,,1.894,0.886,-0.816,,-1.5,0.82425,0.31813,,,0.0,0.46986,0.44783002,2.82,0.0054,60122536.0,18767026.0,0.349,43.86204065412685,-0.04853771537151414,-0.003807706522953662,-0.0036107290233837533,43408.0,16.35,7.89,-0.010247654804103825,-0.04293969210730137,0.12088973200829788,0.09753783517564357,-0.08088815895701758,2.418878950249358,0.16717015546907713,0.16717015546907713,302.0,,-0.20849931
ATGE,117.39,17.949541,13.1455765,1.2899,2.326519,2.9253888,11.364,2.552,16.11172110897612,0.13787,0.57113,0.18556999,0.07898,0.17382999,7.286,40.128,775950016.0,53.234,0.984,0.797,0.108,0.418,6.54,8.93,7.8375,,,0.0,0.02592,1.03316,2.74,0.0552,36328546.0,35451212.0,0.683,75.15375605287412,0.09169533386396637,0.18237050227832183,-0.020189652020843142,580540.0,156.26,86.26,0.03774749955570514,0.17015550595198486,-0.20467482963604067,0.006948002712499058,0.12367185439198101,2.179577622480512,2.1813006814558373,4.278466821677144,4703.0,1.25,0.17824125
ADUR,13.99,,-38.85895,,1519.3123,35.134674,-27.313,1447.752,32.45939675174014,0.0,1.0,-44.386307,-0.59145,-1.30196,0.431,0.39818212,141868.0,0.823,21.454,21.377,2.217,,-0.39,-0.36002,-0.72,,,0.0,0.34485,0.01752,2.9,,33152828.0,20529364.0,,60.43792976709327,0.15691544619389014,0.14721028635155964,0.3136717642264361,409124.0,17.66,3.49,0.046372484648304256,0.09126367652318605,-0.06546427852691784,0.17563028978717357,0.3235572756781103,2.134985129763159,2.134985129763159,2.134985129763159,25.0,1.0,1.7373359
ASIX,17.94,9.343751,8.363637,,0.32315788,0.58900785,6.817,0.589,20.34013605442177,0.03516,0.09982,-0.00545,0.01989,0.06617,0.882,30.458,406619008.0,49.695,1.361,0.694,-0.06,,1.92,2.145,2.225,0.64,3.47,0.33330002,0.033570003,0.9375,0.98,0.0335,26864035.0,26013788.0,1.703,57.30063480301914,0.02955524236361786,0.08751000218229431,-0.11448949875367102,498512.0,32.575,14.1,-0.01320133669675752,0.11636592039127835,-0.06872222521457827,-0.17524155794960106,0.04181188823202406,-0.5463319335744284,-0.10221521231041303,0.17996148893236485,1450.0,,-0.40246272
AAP,42.72,,16.003656,1.6652,0.29731598,1.1677555,23.688,0.588,0.8078668683812404,-0.04369,0.42346,0.02898,6.0000002e-05,-0.23868,52.88,36.583,5672000000.0,258.405,1.729,0.841,-0.052,,-10.22,2.66939,1.81609,1.0,2.33,1.2658,0.008880001,1.21911,7.23,0.33740002,60022245.0,59769551.0,1.173,47.95152800677731,0.04236983928906579,-0.07912775808996611,-0.13609619423275457,1770491.0,70.0,28.89,0.014004246782022672,-0.024880874170199487,-0.1978065894978401,-0.2929262085100209,0.10500131973100968,-0.6937415994101702,-0.7090322678538877,-0.6626565350690403,33200.0,3.0,-0.06232232
WMS,159.28,27.180887,24.709017,1.3699,4.147356,6.3369803,14.82,4.307,15.237730794987087,0.15346,0.38194,0.25027,0.11254,0.28370002,10.453,25.135,1431004032.0,77.497,3.479,2.523,0.087,0.192,5.86,6.44623,5.97627,0.72,0.46,0.116000004,0.09035,0.9914,7.06,0.048899997,77764487.0,71259488.0,1.336,65.07280890719903,0.05564539902566793,0.07391310796979997,0.22029327490308434,629627.0,159.84,93.915,0.050590326223669636,0.08037718180098224,0.13476391240469643,0.4182444409179741,0.06449237988560651,0.788604975125742,0.8195196247791418,7.890188790082508,6000.0,1.4,0.26815104
AEIS,257.29,66.828575,32.926125,,5.6303926,7.4202576,39.011,5.162,12.798587275531016,0.08407,0.38024,0.11936,0.04448,0.117989995,20.103,34.674,682800000.0,52.234,4.1,2.888,0.238,,3.85,7.81416,6.2485,0.4,0.17,0.1042,0.011089999,1.10102,6.78,0.1005,37745489.0,37388039.0,1.389,71.80922282214995,0.16137827747333064,0.20163724183410703,0.6274062576297519,454991.0,259.16,75.01,0.21944164795206875,0.19580775060801844,0.3392015997581747,0.8047225544330434,0.15901614321966842,1.8137279995995113,1.2718762266398231,9.21945983874664,10000.0,1.63636,0.9881331
AMD,227.92,119.95789,34.67941,0.4961,11.58595,6.10391,59.573,11.261,51.22948977298269,0.10323,0.51457,0.13736,0.025980001,0.05317,4.449,37.34,3870000128.0,6.366,2.308,1.176,0.356,0.603,1.9,6.5722,3.97273,,,0.0,0.00442,0.70148003,1.35,0.0227,1628041540.0,1619038470.0,1.95,59.90299088216892,0.06640714723916856,0.028908017645646024,0.361368249155715,42040737.0,267.08,76.48,0.11354313150202008,0.08964001527556746,-0.02830831185072413,0.42085901624997735,0.019913181881186643,2.1836850350468335,1.583834059240117,115.88204842391262,28000.0,1.5283,0.8878757
ADTTF,145.0,64.73214,,2.0245,0.10777267,27.377745,-0.28,-0.112,0.3536999453594567,0.26774,0.60719,0.41255,0.2633,0.48179,409.952,5.2962728,91137998848.0,14.932,2.145,1.427,0.38,0.771,2.24,,,0.33,0.24,0.1377,0.00266,0.61492,,,726338694.0,718096104.0,0.779,84.40469626174136,0.11868472797901995,0.13740477176600527,0.7355313538700554,537.0,154.38,38.0,0.1465169494776878,0.10822381579361683,0.21644298416350152,0.9343650182892752,0.1465169494776878,7.912270911757431,11.361129132597927,77.928110064892,7001.0,,1.1475201
ATEYY,144.2,64.66367,,2.1687,0.107178055,27.226694,-0.263,-0.105,0.3517484973850597,0.26774,0.60719,0.41255,0.2633,0.48179,409.952,5.2962728,91137998848.0,14.932,2.145,1.427,0.38,0.771,2.23,,,0.32,0.23,0.136,0.0,0.00023,1.91,,726338694.0,718096104.0,0.779,65.38985203431565,0.09774247562247544,0.10809199161477118,0.6460510755265764,69737.0,152.7,33.7,0.11514966145335505,0.14763229804100336,0.24578833693304525,0.8106479294968832,0.1134275817793249,7.036181430551408,5.800788255436572,69.47037723093973,7001.0,,1.4266667
AVK,12.72,4.7286243,-424.00003,,13.538327,0.9501756,,,,2.86021,1.0,0.78532,0.02261,0.21083,,13.387,350022464.0,59.223,0.065,0.058,0.081,1.761,2.69,-0.03,,1.41,10.91,0.52279997,0.0,0.31397,0.79,0.0025,44148745.0,,1.267,54.20409636792184,0.0052157423608815475,0.00990853658536589,0.043910725936503636,153872.0,13.1,9.75,-0.004694814884572894,0.03583064141666309,0.012451000120769523,0.09925375876194202,0.011128781966852516,0.47102890180550544,0.43709341348140407,2.1764689525386784,,,0.0635314
ADYYF,1598.5,43.28459,,1.6516,23.3566,9.253623,35.694,17.367,4.013487930662194,0.45465,0.67043,0.44432998,0.052199997,0.24155001,398.282,172.74315,247540000.0,5.295,1.476,1.469,0.191,0.157,36.93,,,,,0.0,0.13194999,0.79299,,,31536692.0,28182776.0,2.112,47.79983752960937,-0.013952251489693169,0.007502347162177543,-0.048632751054122104,245.0,2020.0,1308.82,-0.046241050119331745,-0.004049844236760125,-0.03762793497892836,-0.11636263128800442,-0.005289359054138146,0.0735392881128274,-0.26166248451144114,2.2922514412024957,4568.0,,0.053030252
AEBI,14.81,105.78571,16.64045,,0.88349295,1.4032595,19.217,1.394,9.0914671577655,0.00805,0.20186001,0.03914,,,1.629,10.554,813825024.0,100.188,2.102,1.156,0.796,-0.853,0.14,0.89,0.32,0.1,0.69,0.1843,0.52886003,0.41134998,6.3,,77341785.0,36668281.0,,73.9967183142696,0.09246486878979572,0.19337319301864603,0.2504018847381063,193403.0,33.0,8.91,0.03711486533190107,0.09703703703703707,0.3021176489922711,0.4526096013562445,0.17633040671217037,0.33047601920858777,0.33047601920858777,0.33047601920858777,3000.0,,0.29427552
ACM,99.24,20.718163,16.191742,1.0928,0.81439024,5.246907,12.094,0.924,8.203686864511862,0.03481,0.07539,0.070199996,0.05488,0.28088,12.097,18.914,3364704000.0,124.795,1.135,1.016,0.016,-0.291,4.79,6.12905,5.26299,1.24,1.26,0.2171,0.00518,0.92697,2.69,0.0398,131833332.0,131120114.0,1.08,45.976431961514635,0.016307038989380324,-0.0785087515669251,-0.12453575870921077,1281325.0,135.52,85.0,0.003437800494190307,0.012189638778868757,-0.24008516832404814,-0.12502079184510603,0.03266439401276894,0.17946655183548088,0.9205820045119169,3.010604724774344,51000.0,1.53846,-0.08938342
AEGXF,24.0,240.0,,,0.29433256,2.3023412,24.464,0.328,3.8860103626943006,0.00164,0.06922,0.0347,0.00487,0.00908,6.176,10.424171,616782016.0,66.835,1.152,1.083,0.2,-0.294,0.1,,,0.55,2.39,5.4286,0.00832,0.19123,,,63287176.0,62848596.0,1.33,63.953016076310256,0.041350278686251865,0.1250597688002175,0.4586961080164467,20703.0,24.56,11.01,0.06666666666666667,0.061007918194815165,0.36441158566272397,0.6315431636819556,0.02871839170531439,2.4412632584803884,1.1289087544815382,2.852838483704703,9427.0,,0.38822114
AEFC,20.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.86761688385266,0.02060606902646875,0.01712035455630762,0.0072163121316620935,46954.0,21.45,18.61,0.022715827672346266,0.017068269196980453,0.012187027059374501,0.05573572244782268,0.02168432062270949,0.12274879777303689,0.03762085433242247,0.09179928837225518,,,
AEHR,26.53,,353.73334,,15.259318,6.2131147,-87.292,14.549,26.345580933465744,-0.16631001,0.33276,-0.4918,-0.05011,-0.06974,1.007,4.27,10163000.0,7.771,10.619,5.18,-0.265,,-0.3,0.075,-0.125,,,0.0,0.05449,0.68001,8.9,0.1663,30627342.0,27179316.0,2.343,60.930622081162355,0.14400293355245364,0.15192566540749436,0.4134482703506183,966075.0,34.35,6.27,0.16872242767998025,0.21141554621545014,-0.0067390149997157475,0.7138243400856927,0.19720217430859907,-0.06683082253888961,11.397195653963749,19.25190928154469,136.0,2.5,1.1339359
XXAAU,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.95097330640955,0.0,0.0,0.0,0.0,705.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
ALMU,21.63,,-88.285706,,69.359955,9.441292,-133.076,62.177,10.12640449438202,-0.67966,0.59239,-1.16101,-0.077010006,-0.17767,2.136,2.291,1181000.0,2.888,52.375,51.296,1.879,,-0.26,-0.245,-0.185,,,0.0,0.26247,0.20573,4.64,0.13430001,17857863.0,12861769.0,-1.828,65.27145329051908,0.17549556294288432,0.34053906651875065,0.37453244926049767,357670.0,25.883,5.69,-0.03264761137857974,0.322127090038977,0.15483184883289197,0.10244643602396176,0.2151685914101157,5.18,5.18,5.18,12.0,,1.9197278
ANNSF,28.912,11.5648,,,7.0266585,4.291344,13.527,7.851,24.732249786142,0.33438998,0.80527,0.53888,0.100600004,0.25868,1.169,6.737283,6880559104.0,79.604,1.223,1.194,0.078,0.067,2.5,,,1.11,3.82,0.45419997,0.52942,0.23286,,,1500000000.0,703920000.0,0.903,57.970507445287275,0.021405280601976044,0.05192458684526673,0.06489969143617988,2340.0,37.87,15.78,-0.008878664810165847,0.03985034928269312,0.0845524410670219,0.12105463255695344,0.04867610881503626,1.1847619202456445,0.9684235538710018,2.2177515681752786,9511.0,,0.43434048
AER,143.63,6.8558474,9.704789,,3.0691128,1.3150041,13.994,7.896,13.009963768115943,0.45407,0.62452,0.61582,0.0401,0.21711999,11.04,109.224,44155269120.0,243.287,1.266,0.949,0.185,2.579,20.95,14.79991,14.71111,1.08,0.76,0.0506,0.03147,0.90592,2.38,0.0188,170211910.0,159820817.0,1.081,52.94099186325584,-0.007205924353763758,0.032936306456229525,0.19382466079520705,1298159.0,149.24,85.57,-0.023921128389312676,0.0135487488191963,0.19462693162868433,0.26512893872859244,-0.006914228369298374,1.2791796688907766,2.375527359825947,3.441104622038206,698.0,1.44444,0.48043
AVAV,378.57,,82.060036,,13.799002,4.259099,182.487,14.027,31.97381756756757,-0.050780002,0.26795,-0.06403,-0.01243,-0.02637,11.84,88.885,825934976.0,18.694,5.08,4.148,1.507,,-1.22,4.61333,3.46667,,,0.0,0.00772,0.89825994,2.65,0.0838,49925878.0,37235580.0,1.162,75.62785529151898,0.291155436168287,0.3114827927859265,0.5050441460930851,1109833.0,417.86,102.25,0.09743161345508869,0.6133390575198813,0.011948660314235587,0.35902499755145073,0.4776923236361791,3.3319602087655187,2.2456275890001187,14.351581603506304,1456.0,1.41176,1.3084829
AES,14.44,9.5,6.241463,,0.8502585,2.6607702,14.589,3.867,5.848521668691778,0.0874,0.17265,0.20501,0.02269,0.05106,2.469,5.427,31894999040.0,302.896,0.723,0.376,0.019,0.253,1.52,2.31356,2.15591,0.7,5.03,0.46080002,0.0046200003,0.91200995,3.11,0.0342,712120944.0,708054733.0,0.969,55.709626606654155,0.019270144563517222,0.03244626846462937,0.137500492339202,7650816.0,15.51,9.46,0.015471148300980914,0.06020558893765788,-0.013253893692827631,0.12372670176853631,-0.025641005576871333,-0.4029186917132036,-0.3710108283873335,1.407008696520279,9100.0,,0.16666663
AEVA,19.82,,-11.026425,,78.57884,35.776173,-9.433,79.206,24.34889434889435,0.0,-0.18536,-9.26544,-0.63347,-1.9234599,0.814,0.554,6124000.0,18.436,3.183,2.763,0.591,,-2.82,-1.7975,-1.8175,,,0.0,0.23234,0.71893996,5.28,0.3318,60079908.0,26513864.0,2.078,65.7789956655046,0.2709201682745033,0.45375063262357257,0.22701103207971438,2603740.0,38.8,2.52,0.17347547165379443,0.4136946756677557,0.15737226277372265,-0.3539765383686673,0.5545098039215687,1.3181286032575505,-0.754854664513765,-0.5975634517766497,276.0,1.4,3.712984
AMG,322.23,19.283665,10.621638,0.6693,4.4832377,2.7275038,19.333,5.898,16.139744552967695,0.26007998,0.51697,0.28788,0.0356,0.16224001,19.965,118.141,2543600128.0,56.026,126.466,126.466,0.022,0.818,16.71,30.33713,25.52549,0.04,0.01,0.0023999999,0.03682,0.98194003,1.59,0.033800002,28128908.0,27006565.0,1.19,78.8601042722535,0.08319521905198149,0.16599265876576944,0.4535948537969488,351951.0,325.6599,139.22,0.04855033210743989,0.17968152004468096,0.3779865977292682,0.5293158726790682,0.11556168665796031,0.9283728687388985,1.9245372509107992,1.5879761345553234,4100.0,1.57143,0.69758177
MGR,21.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.690926081899896,0.015593963660563297,0.007634444818681926,0.012271988554277207,25822.0,23.54,19.92,0.013647058823529372,0.024996418963239217,0.010812803276371585,0.05174696338421992,0.016997152485226562,0.07647427513475746,0.08050786674496954,0.30492206285859413,,,
MGRB,17.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.98993473021149,0.026240262396699413,0.01696794558615123,0.011064293009991689,18998.0,19.13,16.13,0.02682218027414436,0.024542024402017377,0.010673394628781271,0.043622674029487045,0.026223785349028098,0.11217839402230916,-0.09166441239979271,-0.06666665857947954,,,
MGRD,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.23635042675994,0.02001208825856499,0.009791139402305903,0.008795354688935098,11296.0,16.94,14.61,0.023316089987080353,0.01390599777616939,0.007549294198602338,0.04340434654487544,0.018041207086193275,0.108968382672021,-0.17271581692380422,-0.17271581692380422,,,
MGRE,24.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.50238883736492,0.0008289978705864848,-0.002647041951107523,0.006937526517952091,34156.0,25.67,22.51,0.0016461219833475058,-0.0010930672038352064,0.010730736473983548,0.04384908765647098,-0.0004106932777437229,0.07390281094378313,0.07390281094378313,0.07390281094378313,,,
AFBI,20.3,17.350428,,,4.018883,1.0026176,,2.94,1.475612415497565,0.23742001,0.0,0.34951,0.00837,0.05947,13.757,20.247,54000000.0,,,,0.046,0.308,1.17,,,,,0.0,0.29472,0.24722,2.83,0.0014,6167602.0,4346741.0,0.269,49.27897959048192,-0.019039328563136802,0.02023892688957795,0.06549430800343695,4701.0,22.5,17.0,-0.006363206227796579,-0.024038425740404306,0.08730583379995441,0.08847187212970875,-0.011684562065716017,0.47058204839317197,1.0052365026062027,0.49676051134617716,88.0,,0.089778304
AFRM,71.81,104.072464,19.380243,0.5642,6.851905,7.1845922,77.285,8.802,16.039758767031493,0.067379996,0.47763002,0.06821,0.0063099996,0.076,4.477,9.995,7958290944.0,241.242,14.612,10.262,0.336,,0.69,3.70532,3.03323,,,0.0,0.04399,0.83189005,3.76,0.0617,289362771.0,276321146.0,3.569,43.046274844216654,-0.06549110564062172,-0.00821081562610054,0.06820013854917278,5375711.0,100.0,30.901,-0.12008332970295935,-0.021528810502637667,0.039669904694977234,0.03368358627003337,-0.029987826771621054,4.33903353296207,-0.38623931623931623,-0.254812415380144,2206.0,1.72414,0.2518965
AFL,109.61,14.403417,14.955819,,3.31184,2.0086129,11.751,3.557,6.29219288174512,0.23552,0.48172,0.4327,0.02645,0.1558,17.42,54.57,14344999936.0,50.003,1.089,0.993,0.607,,7.61,7.32892,7.62198,2.44,2.21,0.2943,0.10718001,0.6035,2.95,0.0137,524113917.0,519936729.0,0.664,48.28133043374975,-0.005511831637386972,-0.008558543075829348,0.024914559284869433,2216083.0,115.84,96.95,-0.005895176162135084,0.0010960100335354664,0.03234153694614978,0.0923184872681975,-0.0057147847966040385,0.6166627735843091,1.6490699860491822,3.9077430714792385,12694.0,3.07692,0.04012084
AFYA,14.39,9.657719,7.7637305,,0.3596669,1.47791,2.377,0.919,1.3092530252024384,0.20076,0.64978,0.2988,0.083450004,0.16721001,10.991,9.736723,2974572032.0,62.144,0.979,0.952,0.104,0.298,1.49,1.8534905,9.24299,0.23,1.59,0.1673,0.68105006,0.19896999,3.92,0.0197,46894952.0,7894329.0,0.535,41.93434979469157,-0.0327025930466299,-0.023148462426176044,-0.10373252737773256,99266.0,19.9,13.47,-0.028359244275265778,-0.01640465567761815,-0.025727856871116662,-0.04953767016613897,-0.037458181699646646,-0.002930503787097562,-0.3857077225968561,-0.38867033909917065,,2.77778,-0.069648564
AGCO,113.27,22.474205,18.87462,0.7662,0.84113115,1.8821867,11.048,1.075,9.56107031315945,0.03735,0.25021,0.06308,0.03121,0.0673,11.847,60.18,3021299968.0,63.048,1.577,0.58,-0.047,9.225,5.04,6.00118,4.9634,1.16,1.03,0.2306,0.16877002,0.9233,3.49,0.0641,74623566.0,61918904.0,1.168,64.21912562748363,0.05022090907833371,0.06421559784732872,0.08569640278598487,726667.0,121.16,73.79,-0.00044122568795335444,0.06396769654416226,0.04278808881183324,0.05715720081858066,0.07020033937255,-0.11571051271369824,0.1791537381448452,2.1636766349354835,24000.0,2.6875,0.1214
AGCC,11.273,281.825,,,73.73207,108.394226,,125.686,433.5769230769231,0.24466999,0.47300997,0.27255,,,0.026,0.104,236313.0,7.041,1.861,0.719,0.363,-0.122,0.04,,,,,0.0,0.7295,0.0,0.25,0.0109,19876500.0,5061730.0,,52.65863305189743,0.03321067341505038,0.3014375499309624,0.38249418728215734,212060.0,14.72,3.66,-0.14792136129624747,0.22399565182500228,0.8633057263806011,0.8633057263806011,0.07669529250156051,0.8633057263806011,0.8633057263806011,0.8633057263806011,,,0.953719
A,144.83,31.691465,22.129322,2.2754,5.909523,6.0814614,22.046,6.206,22.952456418383523,0.18754,0.52432,0.26384002,0.08485,0.20618999,6.31,23.815,3543000064.0,52.559,1.957,1.442,0.094,0.245,4.57,6.54471,5.93658,1.02,0.7,0.2171,0.00319,0.92514,1.91,0.0154,283498871.0,282523635.0,1.291,53.47366745363962,0.024009766025611695,0.00045591445386976385,0.1482160355429272,1919395.0,160.27,96.43,-0.006380313816438225,0.042379788795611446,0.02826966560902881,0.24940010206782795,0.05174953421562186,-0.047123128859626155,0.1873667529188696,3.2166827268602773,18100.0,1.85,0.008291841
AGYS,114.62,133.27907,52.066154,,10.721044,10.771544,87.729,10.354,53.86278195488722,0.08124,0.61762,0.10791001,0.04033,0.08745,2.128,10.641,20643000.0,6.956,1.219,1.035,0.161,7.276,0.86,2.20143,1.66857,,,0.0,0.042340003,1.06347,9.06,0.0616,28042508.0,26408341.0,0.425,39.88381509802601,-0.034994295513849326,-0.06532605947925073,0.06613834126286516,196269.0,145.25,63.71,-0.047611122116908156,-0.051786874550420775,0.0496337289672888,-0.03995308999107014,-0.007704978960876577,0.4334667497796149,1.6969411764705884,11.154824633153966,2200.0,1.42857,-0.15236521
AGIO,27.8,,-4.2361903,,36.193073,1.2615147,-1.631,17.124,1.7013463892288863,0.0,0.0,-9.07368,-0.18709,-0.27569,16.34,22.037,44515000.0,3.466,13.82,12.813,0.437,,-7.01,-6.5625,-7.01,,,0.0,0.01739,1.04636,4.34,0.1225,58313812.0,51513838.0,0.892,47.48445084998994,0.024054225892961384,-0.09446843994501658,-0.18393107446628948,1572062.0,46.0,22.24,-0.012784085559758712,0.06554234716025839,-0.3304431673048842,-0.311028474565375,0.02281087887648608,-0.025245457440645786,-0.3912852832364805,-0.3934104540846308,486.0,1.6,-0.09710872
AEM,200.42,29.258394,17.526094,,9.521593,4.280375,14.073,9.18,42.44387971198644,0.32625,0.70238,0.53104997,0.106300004,0.15667,4.722,46.823,335544000.0,1.427,2.12,1.199,0.419,0.858,6.85,11.43552,8.16063,1.6,0.81,0.2339,0.00054000004,0.72857004,2.43,0.0124,502046562.0,501293492.0,0.627,73.23085008160646,0.10545751092923526,0.16694498205506209,0.4048959664092331,2571737.0,201.95,82.86,0.07481095451265564,0.2035068844600048,0.08279781355175166,0.6983352307201459,0.17582870981721582,2.934372962099678,2.309881474280032,7.975857867545068,,1.75,1.3435495
ADC,72.01,42.11111,36.528454,,12.054806,1.4399409,19.923,17.201,549.6946564885496,0.28106,0.87727,0.48675,0.02333,0.03477,0.131,50.009,3388078080.0,57.687,0.986,0.957,0.187,0.071,1.71,1.97134,1.8421,3.14,4.35,1.786,0.01752,1.13447,4.39,0.0577,114934390.0,112570649.0,0.548,51.535050187088885,0.004171152799501533,-0.010310581884051892,-0.01967724632906488,1182064.0,79.65,68.98,0.0169467939949197,0.01702711553018576,-0.023681897934075123,0.02388713922833468,-0.0015252737436596876,0.09991344025404603,0.39463774085256553,2.27517457920394,75.0,1.71429,0.0022176504
ADC-PA,17.47,9.792601,,,,0.3493371,9.326,8.052,133.3587786259542,0.28106,0.87727,0.48675,0.02333,0.03477,0.131,50.009,3388078080.0,57.687,0.986,0.957,0.187,0.071,1.784,,,1.06,6.11,,0.0,0.38845003,1.47,,,112570649.0,0.548,57.60289898603788,0.0087201892651128,0.000882231567481755,-0.004166028951008475,17874.0,18.4429,16.89,0.01158074909873079,0.017264064733067987,-0.020141839783499316,0.052060747981838344,0.009826634129282015,0.16724172213977348,-0.11483892191258267,-0.11483892191258267,75.0,,-0.016949177
ANSC,11.21,56.05,,,,-17.73734,,,,0.0,0.0,0.0,-0.013040001,,0.0,-0.632,838405.0,,0.003,0.0,,5.959,0.2,,,,,0.0,0.0,1.12942,0.01,0.0,32922237.0,32922446.0,-0.045,74.57254576065876,0.0027192471326570465,0.006939890808552142,0.026601431838839208,144987.0,11.22,10.48,0.00358101373615451,0.00358101373615451,0.013562348525525653,0.03127875970749667,0.0017873476645845396,0.11320758090605701,0.11320758090605701,0.11320758090605701,,,0.06833124
